# Samples, Amplitude
5.820000000000000000e+02,4.662491427715939096e+01
5.830000000000000000e+02,2.750000253927055027e+01
5.840000000000000000e+02,7.332451694061332148e+01
5.850000000000000000e+02,7.985105636995177747e+01
5.860000000000000000e+02,8.547592314148107562e+01
5.870000000000000000e+02,1.370703078517223332e+02
5.880000000000000000e+02,1.096508089924711555e+02
5.890000000000000000e+02,1.070394385922549390e+02
5.900000000000000000e+02,1.081107334753395435e+02
5.910000000000000000e+02,9.255472328629491585e+01
5.920000000000000000e+02,1.509563725198278235e+02
5.930000000000000000e+02,8.540166165613320004e+01
5.940000000000000000e+02,3.081104560268718018e+01
5.950000000000000000e+02,1.144163508753528760e+02
5.960000000000000000e+02,7.366883215578307897e+01
5.970000000000000000e+02,7.097796306306180725e+01
5.980000000000000000e+02,1.288424669971234948e+02
5.990000000000000000e+02,8.889527920726744981e+01
6.000000000000000000e+02,7.500305125462030276e+01
6.010000000000000000e+02,7.510263841478064251e+01
6.020000000000000000e+02,8.737056255906183821e+01
6.030000000000000000e+02,9.123127667978602062e+01
6.040000000000000000e+02,9.134690956984428567e+01
6.050000000000000000e+02,1.130643547642188764e+02
6.060000000000000000e+02,1.320079763503283630e+02
6.070000000000000000e+02,1.472266116949511172e+02
6.080000000000000000e+02,1.238410072737667207e+02
6.090000000000000000e+02,1.437975497030811880e+02
6.100000000000000000e+02,1.430193976068360087e+02
6.110000000000000000e+02,1.261669601943001879e+02
6.120000000000000000e+02,1.537557958746872373e+02
6.130000000000000000e+02,1.435074083209810283e+02
6.140000000000000000e+02,1.503056258070337776e+02
6.150000000000000000e+02,1.419279207269781011e+02
6.160000000000000000e+02,1.430338309634179268e+02
6.170000000000000000e+02,1.241660284369878866e+02
6.180000000000000000e+02,7.574445752470212767e+01
6.190000000000000000e+02,1.168114573777737775e+02
6.200000000000000000e+02,9.118071213125968200e+01
6.210000000000000000e+02,7.504828091184910477e+01
6.220000000000000000e+02,1.496815685466890216e+02
6.230000000000000000e+02,1.287882541226149442e+02
6.240000000000000000e+02,1.241328137077681788e+02
6.250000000000000000e+02,1.645130174373336160e+02
6.260000000000000000e+02,1.205479884670599233e+02
6.270000000000000000e+02,1.456327676370822246e+02
6.280000000000000000e+02,1.861365900856758628e+02
6.290000000000000000e+02,1.382209535720339204e+02
6.300000000000000000e+02,1.864871511175099954e+02
6.310000000000000000e+02,1.644995883670075045e+02
6.320000000000000000e+02,1.087221072861437250e+02
6.330000000000000000e+02,1.812096417430987856e+02
6.340000000000000000e+02,1.601224927151656630e+02
6.350000000000000000e+02,1.525327880879001441e+02
6.360000000000000000e+02,1.439616772517841810e+02
6.370000000000000000e+02,1.053595854189792078e+02
6.380000000000000000e+02,1.403400687974854577e+02
6.390000000000000000e+02,1.103996406301401834e+02
6.400000000000000000e+02,1.163205730183909878e+02
6.410000000000000000e+02,1.173931260441060687e+02
6.420000000000000000e+02,9.416688630834613605e+01
6.430000000000000000e+02,1.331569527627737841e+02
6.440000000000000000e+02,1.040653649764042399e+02
6.450000000000000000e+02,1.431169613821580811e+02
6.460000000000000000e+02,1.792984452623703078e+02
6.470000000000000000e+02,1.374921206758210133e+02
6.480000000000000000e+02,1.746931042392899940e+02
6.490000000000000000e+02,1.806857398908319965e+02
6.500000000000000000e+02,1.554062726613530856e+02
6.510000000000000000e+02,1.535658484773105101e+02
6.520000000000000000e+02,1.409554526973077202e+02
6.530000000000000000e+02,1.704395126264967928e+02
6.540000000000000000e+02,2.009392758448782956e+02
6.550000000000000000e+02,1.187087509708186133e+02
6.560000000000000000e+02,7.464167285030210053e+01
6.570000000000000000e+02,1.139704865943516126e+02
6.580000000000000000e+02,9.931604663121134990e+01
6.590000000000000000e+02,1.180625645848915184e+02
6.600000000000000000e+02,1.161764669194302684e+02
6.610000000000000000e+02,8.673425633505028998e+01
6.620000000000000000e+02,1.212556017653333527e+02
6.630000000000000000e+02,1.173943627328395110e+02
6.640000000000000000e+02,1.105709064817612983e+02
6.650000000000000000e+02,1.579772197464065187e+02
6.660000000000000000e+02,1.531384844892100716e+02
6.670000000000000000e+02,1.078201540159069083e+02
6.680000000000000000e+02,1.414665198965454351e+02
6.690000000000000000e+02,1.543939863539890212e+02
6.700000000000000000e+02,1.297661292296704119e+02
6.710000000000000000e+02,1.308289824522749996e+02
6.720000000000000000e+02,1.190281125244481473e+02
6.730000000000000000e+02,1.765108388188128856e+02
6.740000000000000000e+02,2.003700672432267424e+02
6.750000000000000000e+02,1.380493348220219332e+02
6.760000000000000000e+02,1.311819593024237918e+02
6.770000000000000000e+02,1.054671533755425941e+02
6.780000000000000000e+02,9.857860225334250970e+01
6.790000000000000000e+02,1.214551619057584730e+02
6.800000000000000000e+02,6.294189480622151933e+01
6.810000000000000000e+02,1.046898235335139589e+02
6.820000000000000000e+02,1.633562620581452052e+02
6.830000000000000000e+02,9.882811496028546117e+01
6.840000000000000000e+02,1.346651577768894583e+02
6.850000000000000000e+02,1.446680915041839910e+02
6.860000000000000000e+02,1.029459471941150923e+02
6.870000000000000000e+02,1.398109698602833646e+02
6.880000000000000000e+02,1.289170388873119180e+02
6.890000000000000000e+02,1.249853668800698046e+02
6.900000000000000000e+02,1.529219690806158098e+02
6.910000000000000000e+02,1.440108577592979771e+02
6.920000000000000000e+02,1.400762080644944376e+02
6.930000000000000000e+02,1.560736852049223273e+02
6.940000000000000000e+02,1.192355921282481575e+02
6.950000000000000000e+02,1.003292985358875455e+02
6.960000000000000000e+02,1.053528206059489065e+02
6.970000000000000000e+02,8.942601172765239426e+01
6.980000000000000000e+02,1.583128529043934520e+02
6.990000000000000000e+02,1.204299815324791467e+02
7.000000000000000000e+02,5.258312241833705514e+01
7.010000000000000000e+02,1.214993791153178222e+02
7.020000000000000000e+02,8.558294428424255784e+01
7.030000000000000000e+02,5.964181113968112413e+01
7.040000000000000000e+02,1.255934143356498112e+02
7.050000000000000000e+02,1.565954503967624021e+02
7.060000000000000000e+02,1.436397513223486726e+02
7.070000000000000000e+02,1.046973036093254592e+02
7.080000000000000000e+02,1.027235882780882434e+02
7.090000000000000000e+02,1.177403633163516901e+02
7.100000000000000000e+02,1.247619728269454384e+02
7.110000000000000000e+02,1.117897053323067382e+02
7.120000000000000000e+02,1.318066632142172807e+02
7.130000000000000000e+02,1.058329561310229536e+02
7.140000000000000000e+02,7.685560528645591205e+01
7.150000000000000000e+02,1.408676598739556312e+02
7.160000000000000000e+02,8.588836216512049759e+01
7.170000000000000000e+02,6.890437754373797929e+01
7.180000000000000000e+02,1.529186121740575288e+02
7.190000000000000000e+02,6.193296813964843750e+01
7.200000000000000000e+02,5.339050292968750000e-02
7.210000000000000000e+02,9.796024322509765625e+01
7.220000000000000000e+02,7.597388458251953125e+01
7.230000000000000000e+02,4.698752593994140625e+01
7.240000000000000000e+02,1.010011672973632812e+02
7.250000000000000000e+02,5.601480102539062500e+01
7.260000000000000000e+02,8.602844238281250000e+01
7.270000000000000000e+02,1.120420761108398438e+02
7.280000000000000000e+02,7.905572509765625000e+01
7.290000000000000000e+02,1.170693588256835938e+02
7.300000000000000000e+02,9.208300018310546875e+01
7.310000000000000000e+02,8.009664154052734375e+01
7.320000000000000000e+02,5.211027526855468750e+01
7.330000000000000000e+02,5.812391662597656250e+01
7.340000000000000000e+02,1.161375503540039062e+02
7.350000000000000000e+02,2.515119552612304688e+01
7.360000000000000000e+02,5.116483306884765625e+01
7.370000000000000000e+02,1.011784744262695312e+02
7.380000000000000000e+02,1.319211196899414062e+01
7.390000000000000000e+02,3.720574951171875000e+01
7.400000000000000000e+02,5.321939086914062500e+01
7.410000000000000000e+02,4.523303222656250000e+01
7.420000000000000000e+02,3.024666976928710938e+01
7.430000000000000000e+02,1.826030731201171875e+01
7.440000000000000000e+02,1.162739486694335938e+02
7.450000000000000000e+02,9.428758239746093750e+01
7.460000000000000000e+02,1.330122375488281250e+01
7.470000000000000000e+02,6.631486511230468750e+01
7.480000000000000000e+02,9.332850646972656250e+01
7.490000000000000000e+02,7.234214019775390625e+01
7.500000000000000000e+02,9.335578155517578125e+01
7.510000000000000000e+02,9.536942291259765625e+01
7.520000000000000000e+02,7.338305664062500000e+01
7.530000000000000000e+02,4.239669799804687500e+01
7.540000000000000000e+02,3.041033935546875000e+01
7.550000000000000000e+02,6.342397308349609375e+01
7.560000000000000000e+02,1.643761444091796875e+01
7.570000000000000000e+02,2.645125579833984375e+01
7.580000000000000000e+02,7.146489715576171875e+01
7.590000000000000000e+02,1.047853469848632812e+01
7.600000000000000000e+02,1.492172241210937500e+00
7.610000000000000000e+02,1.049418830871582031e+01
7.620000000000000000e+02,4.480550765991210938e+00
7.630000000000000000e+02,3.453308868408203125e+01
7.640000000000000000e+02,4.254673004150390625e+01
7.650000000000000000e+02,3.156036758422851562e+01
7.660000000000000000e+02,7.574005126953125000e+00
7.670000000000000000e+02,5.358764648437500000e+01
7.680000000000000000e+02,7.160128784179687500e+01
7.690000000000000000e+02,4.261492156982421875e+01
7.700000000000000000e+02,4.662856292724609375e+01
7.710000000000000000e+02,3.664220428466796875e+01
7.720000000000000000e+02,6.558418273925781250e-01
7.730000000000000000e+02,4.669479370117187500e+00
7.740000000000000000e+02,3.168312072753906250e+01
7.750000000000000000e+02,3.230324172973632812e+01
7.760000000000000000e+02,7.289602279663085938e+00
7.770000000000000000e+02,7.672403717041015625e+01
7.780000000000000000e+02,6.737674713134765625e+00
7.790000000000000000e+02,1.124868583679199219e+01
7.800000000000000000e+02,6.235046386718750000e+00
7.810000000000000000e+02,5.722140502929687500e+01
7.820000000000000000e+02,4.220776748657226562e+01
7.830000000000000000e+02,9.194129943847656250e+00
7.840000000000000000e+02,2.481951141357421875e+01
7.850000000000000000e+02,2.166851043701171875e+00
7.860000000000000000e+02,2.215321159362792969e+01
7.870000000000000000e+02,5.586042785644531250e+01
7.880000000000000000e+02,4.087406921386718750e+01
7.890000000000000000e+02,9.112295150756835938e+00
7.900000000000000000e+02,7.901344299316406250e+00
7.910000000000000000e+02,6.085016250610351562e+00
7.920000000000000000e+02,4.928623199462890625e+00
7.930000000000000000e+02,2.394226074218750000e+01
7.940000000000000000e+02,2.195590209960937500e+01
7.950000000000000000e+02,2.596953964233398438e+01
7.960000000000000000e+02,2.983177185058593750e+00
7.970000000000000000e+02,1.300318145751953125e+01
7.980000000000000000e+02,4.198954391479492188e+01
7.990000000000000000e+02,5.097590637207031250e+01
8.000000000000000000e+02,3.796226501464843750e+01
8.010000000000000000e+02,5.094862365722656250e+01
8.020000000000000000e+02,1.893498611450195312e+01
8.030000000000000000e+02,3.607865142822265625e+01
8.040000000000000000e+02,1.109229278564453125e+01
8.050000000000000000e+02,2.989406967163085938e+01
8.060000000000000000e+02,3.188043022155761719e+01
8.070000000000000000e+02,2.486679077148437500e+01
8.080000000000000000e+02,3.114684677124023438e+01
8.090000000000000000e+02,2.160488128662109375e+00
8.100000000000000000e+02,1.082587432861328125e+01
8.110000000000000000e+02,4.718776702880859375e+01
8.120000000000000000e+02,1.520140457153320312e+01
8.130000000000000000e+02,3.121504211425781250e+01
8.140000000000000000e+02,1.422868347167968750e+01
8.150000000000000000e+02,4.757678985595703125e+00
8.160000000000000000e+02,6.255958557128906250e+00
8.170000000000000000e+02,5.473040008544921875e+01
8.180000000000000000e+02,3.571676254272460938e+01
8.190000000000000000e+02,2.870312309265136719e+01
8.200000000000000000e+02,2.168948364257812500e+01
8.210000000000000000e+02,1.132415390014648438e+01
8.220000000000000000e+02,3.066220474243164062e+01
8.230000000000000000e+02,2.564856719970703125e+01
8.240000000000000000e+02,1.863492584228515625e+01
8.250000000000000000e+02,2.562128829956054688e+01
8.260000000000000000e+02,3.392353057861328125e+00
8.270000000000000000e+02,2.040599060058593750e+01
8.280000000000000000e+02,5.041963195800781250e+01
8.290000000000000000e+02,2.843326950073242188e+01
8.300000000000000000e+02,8.553092956542968750e+00
8.310000000000000000e+02,1.046054840087890625e+01
8.320000000000000000e+02,1.647418594360351562e+01
8.330000000000000000e+02,1.748782348632812500e+01
8.340000000000000000e+02,3.450146484375000000e+01
8.350000000000000000e+02,2.351510238647460938e+01
8.360000000000000000e+02,1.047125816345214844e+01
8.370000000000000000e+02,8.457618713378906250e+00
8.380000000000000000e+02,4.844397735595703125e+01
8.390000000000000000e+02,7.243034362792968750e+01
8.400000000000000000e+02,1.841670227050781250e+01
8.410000000000000000e+02,4.240306091308593750e+01
8.420000000000000000e+02,1.538942337036132812e+01
8.430000000000000000e+02,1.762421417236328125e+01
8.440000000000000000e+02,4.436214447021484375e+01
8.450000000000000000e+02,1.065149307250976562e+01
8.460000000000000000e+02,4.466513061523437500e+01
8.470000000000000000e+02,2.132122802734375000e+01
8.480000000000000000e+02,7.307588577270507812e+00
8.490000000000000000e+02,2.970605087280273438e+01
8.500000000000000000e+02,2.271968841552734375e+01
8.510000000000000000e+02,7.333297729492187500e-01
8.520000000000000000e+02,1.625303268432617188e+01
8.530000000000000000e+02,9.239393234252929688e+00
8.540000000000000000e+02,1.277424621582031250e+01
8.550000000000000000e+02,8.787883758544921875e+00
8.560000000000000000e+02,1.119847679138183594e+01
8.570000000000000000e+02,2.815162658691406250e+00
8.580000000000000000e+02,1.828800201416015625e+00
8.590000000000000000e+02,3.015755844116210938e+01
8.600000000000000000e+02,4.914392089843750000e+01
8.610000000000000000e+02,4.113027954101562500e+01
8.620000000000000000e+02,2.611664199829101562e+01
8.630000000000000000e+02,4.310300445556640625e+01
8.640000000000000000e+02,1.308936309814453125e+01
8.650000000000000000e+02,6.192427825927734375e+01
8.660000000000000000e+02,3.393791198730468750e+01
8.670000000000000000e+02,8.048446655273437500e+00
8.680000000000000000e+02,9.965190887451171875e+00
8.690000000000000000e+02,3.978832244873046875e+00
8.700000000000000000e+02,1.300753021240234375e+01
8.710000000000000000e+02,9.938907623291015625e-01
8.720000000000000000e+02,5.701975250244140625e+01
8.730000000000000000e+02,4.003338623046875000e+01
8.740000000000000000e+02,1.295297241210937500e+01
8.750000000000000000e+02,2.306066513061523438e+01
8.760000000000000000e+02,1.307430648803710938e+01
8.770000000000000000e+02,2.912055969238281250e+00
8.780000000000000000e+02,2.589841651916503906e+01
8.790000000000000000e+02,7.088478088378906250e+01
8.800000000000000000e+02,2.987113952636718750e+01
8.810000000000000000e+02,4.142501831054687500e+00
8.820000000000000000e+02,1.615613937377929688e+01
8.830000000000000000e+02,2.916977691650390625e+01
8.840000000000000000e+02,3.018341827392578125e+01
8.850000000000000000e+02,1.180294227600097656e+01
8.860000000000000000e+02,4.778930282592773438e+01
8.870000000000000000e+02,3.224334716796875000e+00
8.880000000000000000e+02,2.223797225952148438e+01
8.890000000000000000e+02,3.125161361694335938e+01
8.900000000000000000e+02,3.626525115966796875e+01
8.910000000000000000e+02,3.627889251708984375e+01
8.920000000000000000e+02,7.229253387451171875e+01
8.930000000000000000e+02,1.830616760253906250e+01
8.940000000000000000e+02,2.680191040039062500e+00
8.950000000000000000e+02,2.133344650268554688e+01
8.960000000000000000e+02,1.165291404724121094e+01
8.970000000000000000e+02,5.639274597167968750e+00
8.980000000000000000e+02,2.062563514709472656e+01
8.990000000000000000e+02,1.161199569702148438e+01
